TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;059;4920.00;2000;1
Census Block;51;059;4920.00;2001;1
Census Block;51;059;4920.00;2002;1
Census Block;51;059;4920.00;2003;1
Census Block;51;059;4920.00;2004;1
Census Block;51;059;4920.00;2005;1
Census Block;51;059;4920.00;2006;1
Census Block;51;059;4920.00;2007;1
Census Block;51;059;4920.00;2008;1
Census Block;51;059;4920.00;2009;1
Census Block;51;059;4920.00;2010;1
Census Block;51;059;4920.00;2011;1
Census Block;51;059;4920.00;2012;1
Census Block;51;059;4920.00;2013;1
Census Block;51;059;4920.00;2014;1
Census Block;51;059;4920.00;2015;1
Census Block;51;059;4920.00;2016;1
Census Block;51;059;4920.00;2017;1
Census Block;51;059;4920.00;2018;1
Census Block;51;059;4920.00;2019;1
Census Block;51;059;4920.00;2020;1
Census Block;51;059;4920.00;2021;1
Census Block;51;059;4920.00;2022;1
Census Block;51;059;4920.00;2023;1
Census Block;51;059;4920.00;2024;1
Census Block;51;059;4920.00;2025;1
Census Block;51;059;4920.00;2026;1
Census Block;51;059;4920.00;2027;1
Census Block;51;059;4920.00;2028;1
Census Block;51;059;4920.00;2029;1
Census Block;51;059;4920.00;2030;1
Census Block;51;059;4920.00;2031;1
Census Block;51;059;4920.00;2032;1
Census Block;51;059;4920.00;2033;1
Census Block;51;059;4920.00;2034;1
Census Block;51;059;4920.00;2035;1
Census Block;51;059;4920.00;2036;1
Census Block;51;059;4920.00;2037;1
Census Block;51;059;4920.00;2038;1
Census Block;51;059;4920.00;2039;1
Census Block;51;059;4920.00;2040;1
Census Block;51;059;4920.00;2041;1
Census Block;51;059;4920.00;2042;1
Census Block;51;059;4920.00;2043;1
Census Block;51;059;4920.00;2044;1
Census Block;51;059;4920.00;2045;1
Census Block;51;059;4920.00;2046;1
Census Block;51;059;4920.00;2047;1
Census Block;51;059;4920.00;2048;1
Census Block;51;059;4920.00;2049;1
Census Block;51;059;4920.00;3000;1
Census Block;51;059;4920.00;3001;1
Census Block;51;059;4920.00;3002;1
Census Block;51;059;4920.00;3003;1
Census Block;51;059;4920.00;3004;1
Census Block;51;059;4920.00;3005;1
Census Block;51;059;4920.00;3006;1
Census Block;51;059;4920.00;3007;1
Census Block;51;059;4920.00;3008;1
Census Block;51;059;4920.00;3009;1
Census Block;51;059;4920.00;3010;1
Census Block;51;059;4920.00;3011;1
Census Block;51;059;4920.00;3012;1
Census Block;51;059;4920.00;3013;1
Census Block;51;059;4920.00;3014;1
Census Block;51;059;4920.00;3015;1
Census Block;51;059;4920.00;3016;1
Census Block;51;059;4920.00;3017;1
Census Block;51;059;4920.00;3019;1
Census Block;51;059;4920.00;3020;1
Census Block;51;059;4920.00;3021;1
Census Block;51;059;4920.00;3022;1
Census Block;51;059;4920.00;3023;1
Census Block;51;059;4920.00;3024;1
Census Block;51;059;4920.00;3025;1
Census Block;51;059;4920.00;3026;1
Census Block;51;059;4920.00;3027;1
Census Block;51;059;4920.00;3028;1
Census Block;51;059;4920.00;3029;1
Census Block;51;059;4920.00;3030;1
Census Block;51;059;4920.00;3034;1
Census Block;51;059;4920.00;3035;1
Census Block;51;059;4920.00;3036;1
Census Block;51;059;4920.00;3038;1
Census Block;51;059;4920.00;3043;1
Census Block;51;059;4920.00;3044;1
Census Block;51;059;4921.00;1000;1
Census Block;51;059;4921.00;1001;1
Census Block;51;059;4921.00;1003;1
Census Block;51;059;4921.00;1004;1
Census Block;51;059;4921.00;1005;1
Census Block;51;059;4921.00;1006;1
Census Block;51;059;4921.00;1007;1
Census Block;51;059;4921.00;1008;1
Census Block;51;059;4921.00;1009;1
Census Block;51;059;4921.00;1010;1
Census Block;51;059;4921.00;2000;1
Census Block;51;059;4921.00;2001;1
Census Block;51;059;4921.00;2002;1
Census Block;51;059;4921.00;2003;1
Census Block;51;059;4921.00;2004;1
Census Block;51;059;4921.00;2005;1
Census Block;51;059;4921.00;2006;1
Census Block;51;059;4921.00;2007;1
Census Block;51;059;4921.00;4000;1
Census Block;51;059;4921.00;4001;1
Census Block;51;059;4921.00;4002;1
Census Block;51;059;4921.00;4003;1
Census Block;51;059;4921.00;4004;1
Census Block;51;059;4921.00;4005;1
Census Block;51;059;4921.00;4006;1
Census Block;51;059;4921.00;4007;1
Census Block;51;059;4921.00;4008;1
Census Block;51;059;4921.00;4009;1
Census Block;51;059;4921.00;4010;1
Census Block;51;059;4921.00;4011;1
Census Block;51;059;4921.00;4012;1
Census Block;51;059;4921.00;4013;1
Census Block;51;059;4921.00;4014;1
Census Block;51;059;4921.00;4015;1
Census Block;51;059;4921.00;4016;1
Census Block;51;059;4921.00;4017;1
Census Block;51;059;4921.00;4018;1
Census Block;51;059;4921.00;4019;1
Census Block;51;059;4921.00;4020;1
Census Block;51;059;4921.00;4021;1
Census Block;51;059;4921.00;4022;1
Census Block;51;059;4921.00;4023;1
